Type,Model,error,epoch
training error,ompk35,0.4948265552520752,1
training error,ompk35,0.4948265552520752,2
training error,ompk35,0.4948265552520752,3
training error,ompk35,0.4948265552520752,4
training error,ompk35,0.4948265552520752,5
training error,ompk35,0.4948265552520752,6
training error,ompk35,0.4948265552520752,7
training error,ompk35,0.4948265552520752,8
training error,ompk35,0.4948265552520752,9
training error,ompk35,0.4948265552520752,10
training error,ompk35,0.4948265552520752,11
training error,ompk35,0.4948265552520752,12
training error,ompk35,0.4948265552520752,13
training error,ompk35,0.4948265552520752,14
training error,ompk35,0.4948265552520752,15
training error,ompk35,0.4948265552520752,16
training error,ompk35,0.4948265552520752,17
training error,ompk35,0.4948265552520752,18
training error,ompk35,0.4948265552520752,19
validation error,ompk35,0.510948896408081,1
validation error,ompk35,0.510948896408081,2
validation error,ompk35,0.510948896408081,3
validation error,ompk35,0.510948896408081,4
validation error,ompk35,0.510948896408081,5
validation error,ompk35,0.510948896408081,6
validation error,ompk35,0.510948896408081,7
validation error,ompk35,0.510948896408081,8
validation error,ompk35,0.510948896408081,9
validation error,ompk35,0.510948896408081,10
validation error,ompk35,0.510948896408081,11
validation error,ompk35,0.510948896408081,12
validation error,ompk35,0.510948896408081,13
validation error,ompk35,0.510948896408081,14
validation error,ompk35,0.510948896408081,15
validation error,ompk35,0.510948896408081,16
validation error,ompk35,0.510948896408081,17
validation error,ompk35,0.510948896408081,18
validation error,ompk35,0.510948896408081,19
training error,ompk36,0.4902912378311157,1
training error,ompk36,0.4902912378311157,2
training error,ompk36,0.4902912378311157,3
training error,ompk36,0.4902912378311157,4
training error,ompk36,0.4902912378311157,5
training error,ompk36,0.4902912378311157,6
training error,ompk36,0.4902912378311157,7
training error,ompk36,0.4902912378311157,8
training error,ompk36,0.4902912378311157,9
training error,ompk36,0.4902912378311157,10
training error,ompk36,0.4902912378311157,11
training error,ompk36,0.4902912378311157,12
training error,ompk36,0.4902912378311157,13
training error,ompk36,0.4902912378311157,14
training error,ompk36,0.4902912378311157,15
training error,ompk36,0.4902912378311157,16
training error,ompk36,0.4902912378311157,17
training error,ompk36,0.4902912378311157,18
training error,ompk36,0.4902912378311157,19
validation error,ompk36,0.4975728392601013,1
validation error,ompk36,0.4975728392601013,2
validation error,ompk36,0.4975728392601013,3
validation error,ompk36,0.4975728392601013,4
validation error,ompk36,0.4975728392601013,5
validation error,ompk36,0.4975728392601013,6
validation error,ompk36,0.4975728392601013,7
validation error,ompk36,0.4975728392601013,8
validation error,ompk36,0.4975728392601013,9
validation error,ompk36,0.4975728392601013,10
validation error,ompk36,0.4975728392601013,11
validation error,ompk36,0.4975728392601013,12
validation error,ompk36,0.4975728392601013,13
validation error,ompk36,0.4975728392601013,14
validation error,ompk36,0.4975728392601013,15
validation error,ompk36,0.4975728392601013,16
validation error,ompk36,0.4975728392601013,17
validation error,ompk36,0.4975728392601013,18
validation error,ompk36,0.4975728392601013,19
training error,ompk37,0.4514721632003784,1
training error,ompk37,0.4514721632003784,2
training error,ompk37,0.4514721632003784,3
training error,ompk37,0.4514721632003784,4
training error,ompk37,0.4514721632003784,5
training error,ompk37,0.4514721632003784,6
training error,ompk37,0.4514721632003784,7
training error,ompk37,0.4514721632003784,8
training error,ompk37,0.4514721632003784,9
training error,ompk37,0.4514721632003784,10
training error,ompk37,0.4514721632003784,11
training error,ompk37,0.4514721632003784,12
training error,ompk37,0.4514721632003784,13
training error,ompk37,0.4514721632003784,14
training error,ompk37,0.4514721632003784,15
training error,ompk37,0.4514721632003784,16
training error,ompk37,0.4514721632003784,17
training error,ompk37,0.4514721632003784,18
training error,ompk37,0.4514721632003784,19
validation error,ompk37,0.49130433797836304,1
validation error,ompk37,0.49130433797836304,2
validation error,ompk37,0.49130433797836304,3
validation error,ompk37,0.49130433797836304,4
validation error,ompk37,0.49130433797836304,5
validation error,ompk37,0.49130433797836304,6
validation error,ompk37,0.49130433797836304,7
validation error,ompk37,0.49130433797836304,8
validation error,ompk37,0.49130433797836304,9
validation error,ompk37,0.49130433797836304,10
validation error,ompk37,0.49130433797836304,11
validation error,ompk37,0.49130433797836304,12
validation error,ompk37,0.49130433797836304,13
validation error,ompk37,0.49130433797836304,14
validation error,ompk37,0.49130433797836304,15
validation error,ompk37,0.49130433797836304,16
validation error,ompk37,0.49130433797836304,17
validation error,ompk37,0.49130433797836304,18
validation error,ompk37,0.49130433797836304,19
training error,output,0.5125545859336853,1
training error,output,0.5027292668819427,2
training error,output,0.5027292668819427,3
training error,output,0.5027292668819427,4
training error,output,0.5027292668819427,5
training error,output,0.5027292668819427,6
training error,output,0.5027292668819427,7
training error,output,0.5027292668819427,8
training error,output,0.5027292668819427,9
training error,output,0.5027292668819427,10
training error,output,0.5027292668819427,11
training error,output,0.5027292668819427,12
training error,output,0.5027292668819427,13
training error,output,0.5027292668819427,14
training error,output,0.5027292668819427,15
training error,output,0.5027292668819427,16
training error,output,0.5027292668819427,17
training error,output,0.5027292668819427,18
training error,output,0.5027292668819427,19
validation error,output,0.49891066551208496,1
validation error,output,0.49891066551208496,2
validation error,output,0.49891066551208496,3
validation error,output,0.49891066551208496,4
validation error,output,0.49891066551208496,5
validation error,output,0.49891066551208496,6
validation error,output,0.49891066551208496,7
validation error,output,0.49891066551208496,8
validation error,output,0.49891066551208496,9
validation error,output,0.49891066551208496,10
validation error,output,0.49891066551208496,11
validation error,output,0.49891066551208496,12
validation error,output,0.49891066551208496,13
validation error,output,0.49891066551208496,14
validation error,output,0.49891066551208496,15
validation error,output,0.49891066551208496,16
validation error,output,0.49891066551208496,17
validation error,output,0.49891066551208496,18
validation error,output,0.49891066551208496,19
